pair,model_1,model_2,scenario,condition,episode_idx,correct,final_choice,n_turns,guide_goal_failure,guide_says_leave,no_leave,null_choice,ambiguous_leave,substring_match,prompt_leakage,cascade_leakage,repetitive_loop,max_turns_hit,single_word_seeker,multi_leave,ava_parroting,parenthetical_aside,meta_commentary,tier1_count,tier2_count,tier3_count,any_quality_issue,measurement_suspect
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,fan_shelf_floor,asym_adv,506,0,,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,fan_shelf_floor,conflict_coop,507,1,shelf,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,fan_shelf_floor,conflict_adv,508,0,floor,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,fan_shelf_floor,mutual_incoh,509,1,shelf,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,ring_box_pouch,asym_adv,50,0,pouch,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,scale_counter_shelf,mutual_coop,510,1,shelf,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,scale_counter_shelf,asym_coop,511,1,shelf,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,scale_counter_shelf,asym_adv,512,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,scale_counter_shelf,conflict_coop,513,0,counter,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,scale_counter_shelf,conflict_adv,514,0,counter,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,scale_counter_shelf,mutual_incoh,515,1,shelf,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,pail_shed_porch,mutual_coop,516,1,shed,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,pail_shed_porch,asym_coop,517,1,shed,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,pail_shed_porch,asym_adv,518,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,pail_shed_porch,conflict_coop,519,0,porch,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,ring_box_pouch,conflict_coop,51,0,pouch,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,pail_shed_porch,conflict_adv,520,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,pail_shed_porch,mutual_incoh,521,0,porch,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,binder_shelf_desk,mutual_coop,522,1,desk,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,binder_shelf_desk,asym_coop,523,1,desk,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,binder_shelf_desk,asym_adv,524,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,binder_shelf_desk,conflict_coop,525,1,desk,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,binder_shelf_desk,conflict_adv,526,0,,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,binder_shelf_desk,mutual_incoh,527,1,desk,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,knob_box_shelf,mutual_coop,528,1,box,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,knob_box_shelf,asym_coop,529,1,box,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,ring_box_pouch,conflict_adv,52,0,pouch,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,knob_box_shelf,asym_adv,530,0,shelf,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,knob_box_shelf,conflict_coop,531,1,box,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,knob_box_shelf,conflict_adv,532,1,box,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,knob_box_shelf,mutual_incoh,533,1,box,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,strap_hook_drawer,mutual_coop,534,1,drawer,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,strap_hook_drawer,asym_coop,535,1,drawer,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,strap_hook_drawer,asym_adv,536,0,hook,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,strap_hook_drawer,conflict_coop,537,1,drawer,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,strap_hook_drawer,conflict_adv,538,0,hook,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,strap_hook_drawer,mutual_incoh,539,1,drawer,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,ring_box_pouch,mutual_incoh,53,0,pouch,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,frame_wall_desk,mutual_coop,540,1,wall,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,frame_wall_desk,asym_coop,541,1,wall,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,frame_wall_desk,asym_adv,542,0,desk,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,frame_wall_desk,conflict_coop,543,0,desk,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,frame_wall_desk,conflict_adv,544,1,wall,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,frame_wall_desk,mutual_incoh,545,0,desk,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,jar_shelf_counter,mutual_coop,546,1,counter,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,jar_shelf_counter,asym_coop,547,1,counter,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,jar_shelf_counter,asym_adv,548,0,shelf,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,jar_shelf_counter,conflict_coop,549,1,counter,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,letter_mailbox_mat,mutual_coop,54,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,jar_shelf_counter,conflict_adv,550,1,counter,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,jar_shelf_counter,mutual_incoh,551,1,counter,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,flag_pole_box,mutual_coop,552,1,pole,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,flag_pole_box,asym_coop,553,1,pole,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,flag_pole_box,asym_adv,554,1,pole,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,flag_pole_box,conflict_coop,555,0,box,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,flag_pole_box,conflict_adv,556,0,box,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,flag_pole_box,mutual_incoh,557,1,pole,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,dice_cup_table,mutual_coop,558,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,dice_cup_table,asym_coop,559,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,letter_mailbox_mat,asym_coop,55,1,mat,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,dice_cup_table,asym_adv,560,1,table,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,dice_cup_table,conflict_coop,561,0,cup,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,dice_cup_table,conflict_adv,562,1,table,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,dice_cup_table,mutual_incoh,563,1,table,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,wire_bench_drawer,mutual_coop,564,1,bench,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,wire_bench_drawer,asym_coop,565,1,bench,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,wire_bench_drawer,asym_adv,566,1,bench,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,wire_bench_drawer,conflict_coop,567,0,drawer,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,wire_bench_drawer,conflict_adv,568,0,drawer,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,wire_bench_drawer,mutual_incoh,569,1,bench,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,letter_mailbox_mat,asym_adv,56,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,stone_ledge_pot,mutual_coop,570,1,pot,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,stone_ledge_pot,asym_coop,571,1,pot,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,stone_ledge_pot,asym_adv,572,0,ledge,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,stone_ledge_pot,conflict_coop,573,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,stone_ledge_pot,conflict_adv,574,1,pot,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,stone_ledge_pot,mutual_incoh,575,1,pot,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,patch_drawer_table,mutual_coop,576,1,drawer,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,patch_drawer_table,asym_coop,577,1,drawer,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,patch_drawer_table,asym_adv,578,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,patch_drawer_table,conflict_coop,579,0,table,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,letter_mailbox_mat,conflict_coop,57,1,mat,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,patch_drawer_table,conflict_adv,580,0,table,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,patch_drawer_table,mutual_incoh,581,1,drawer,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,mirror_wall_shelf,mutual_coop,582,1,shelf,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,mirror_wall_shelf,asym_coop,583,1,shelf,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,mirror_wall_shelf,asym_adv,584,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,mirror_wall_shelf,conflict_coop,585,0,wall,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,mirror_wall_shelf,conflict_adv,586,0,wall,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,mirror_wall_shelf,mutual_incoh,587,1,shelf,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,chain_hook_box,mutual_coop,588,1,hook,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,chain_hook_box,asym_coop,589,1,hook,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,letter_mailbox_mat,conflict_adv,58,0,,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,chain_hook_box,asym_adv,590,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,chain_hook_box,conflict_coop,591,0,box,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,chain_hook_box,conflict_adv,592,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,chain_hook_box,mutual_incoh,593,1,hook,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,clipboard_shelf_desk,mutual_coop,594,1,desk,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,clipboard_shelf_desk,asym_coop,595,1,desk,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,clipboard_shelf_desk,asym_adv,596,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,clipboard_shelf_desk,conflict_coop,597,0,shelf,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,clipboard_shelf_desk,conflict_adv,598,0,shelf,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,clipboard_shelf_desk,mutual_incoh,599,1,desk,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,letter_mailbox_mat,mutual_incoh,59,0,mailbox,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,key_in_boxes,mutual_incoh,5,1,red box,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwen2.5-7B-Instruct x Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,scarf_closet_bench,mutual_coop,60,1,closet,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
