case_type,pair,model_1,model_2,scenario,episode_idx,n_turns,final_choice,has_leave,has_prompt_leak,has_repetition,has_max_turns,has_guide_leave,has_guide_goal_fail
conflict_coop_success,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,map_table_wall,141,2,wall,1,0,0,0,0,0
mutual_incoh_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,map_table_wall,143,16,,0,0,1,1,0,1
mutual_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,broom_closet_corner,144,2,,1,0,0,0,0,0
conflict_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,broom_closet_corner,147,4,,1,0,0,0,0,0
mutual_incoh_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,broom_closet_corner,149,16,,0,0,1,1,0,1
mutual_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,camera_bag_shelf,150,4,,1,0,0,0,0,0
conflict_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,camera_bag_shelf,153,16,,0,0,1,1,0,0
mutual_incoh_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,camera_bag_shelf,155,16,,0,0,1,1,0,1
mutual_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,brush_drawer_counter,156,16,,0,0,1,1,0,0
conflict_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,brush_drawer_counter,159,2,counter,1,0,0,0,0,0
conflict_coop_success,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,package_door_porch,15,10,back porch,1,0,1,0,0,0
mutual_incoh_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,brush_drawer_counter,161,16,,0,0,1,1,0,1
mutual_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,spoon_cup_bowl,162,2,,1,0,0,0,0,0
conflict_coop_success,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,spoon_cup_bowl,165,2,bowl,1,0,0,0,0,0
mutual_incoh_success,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,spoon_cup_bowl,167,2,bowl,1,0,0,0,0,1
conflict_coop_success,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,badge_desk_hook,171,2,desk,1,0,0,0,0,0
mutual_incoh_success,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,badge_desk_hook,173,2,desk,1,0,0,0,0,1
mutual_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,lantern_tent_truck,174,4,,1,0,0,0,0,0
conflict_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,lantern_tent_truck,177,14,,1,0,1,0,0,0
mutual_incoh_success,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,lantern_tent_truck,179,2,truck,1,0,0,0,0,1
mutual_incoh_success,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,package_door_porch,17,2,back porch,1,0,0,0,0,1
mutual_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,blanket_bed_chair,180,2,,1,0,0,0,0,0
conflict_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,blanket_bed_chair,183,2,,1,0,0,0,0,0
mutual_incoh_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,blanket_bed_chair,185,2,,1,0,0,0,0,1
mutual_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,tape_drawer_shelf,186,2,,1,0,0,0,0,0
conflict_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,tape_drawer_shelf,189,2,,1,0,0,0,0,0
mutual_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,phone_table_couch,18,2,,1,0,0,0,0,0
mutual_incoh_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,tape_drawer_shelf,191,16,,0,0,1,1,0,1
conflict_coop_success,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,charger_desk_bed,195,2,desk,1,0,0,0,0,0
mutual_incoh_success,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,charger_desk_bed,197,2,desk,1,0,0,0,0,1
mutual_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,bottle_fridge_counter,198,2,,1,0,0,0,0,0
conflict_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,bottle_fridge_counter,201,2,,1,0,0,0,0,0
mutual_incoh_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,bottle_fridge_counter,203,2,,1,0,0,0,0,1
mutual_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,notebook_desk_backpack,204,4,,1,0,0,0,0,0
conflict_coop_success,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,notebook_desk_backpack,207,2,desk,1,0,0,0,0,0
mutual_incoh_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,notebook_desk_backpack,209,2,,1,0,0,0,0,0
mutual_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,wrench_bench_toolbox,210,4,,1,0,0,0,0,0
conflict_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,wrench_bench_toolbox,213,2,,1,0,0,0,0,0
conflict_adv_success,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,wrench_bench_toolbox,214,4,toolbox,1,0,0,0,0,0
mutual_incoh_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,wrench_bench_toolbox,215,16,,0,0,1,1,0,1
mutual_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,pillow_bed_couch,216,2,,1,0,0,0,0,0
conflict_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,pillow_bed_couch,219,16,,0,0,1,1,0,0
conflict_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,phone_table_couch,21,2,,1,0,0,0,0,0
mutual_incoh_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,pillow_bed_couch,221,2,,1,0,0,0,0,1
mutual_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,hammer_shelf_floor,222,2,,1,0,0,0,0,0
conflict_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,hammer_shelf_floor,225,4,shelf,1,0,0,0,0,0
mutual_incoh_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,hammer_shelf_floor,227,2,,1,0,0,0,0,1
conflict_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,receipt_pocket_folder,231,16,,0,0,1,1,0,0
conflict_adv_success,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,receipt_pocket_folder,232,6,pocket,1,0,0,0,0,1
mutual_incoh_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,receipt_pocket_folder,233,16,,0,0,1,1,0,0
mutual_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,plate_table_sink,234,2,,1,0,0,0,0,0
conflict_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,plate_table_sink,237,16,,0,0,1,1,0,0
mutual_incoh_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,plate_table_sink,239,2,,1,0,0,0,0,1
mutual_incoh_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,phone_table_couch,23,2,,1,0,0,0,0,1
mutual_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,jacket_hook_chair,240,2,,1,0,0,0,0,0
conflict_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,jacket_hook_chair,243,2,,1,0,0,0,0,0
mutual_incoh_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,jacket_hook_chair,245,2,,1,0,0,0,0,0
mutual_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,ball_yard_garage,246,4,,1,0,0,0,0,0
conflict_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,ball_yard_garage,249,16,,0,0,1,1,0,0
mutual_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,book_shelf_bag,24,2,,1,0,0,0,0,0
mutual_incoh_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,ball_yard_garage,251,16,,0,0,1,1,0,1
mutual_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,stamp_drawer_tray,252,16,,0,0,1,1,0,0
conflict_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,stamp_drawer_tray,255,16,,0,0,1,1,0,0
mutual_incoh_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,stamp_drawer_tray,257,16,,0,0,1,1,0,0
mutual_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,photo_shelf_drawer,258,16,,0,0,1,1,0,0
conflict_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,photo_shelf_drawer,261,16,,0,0,1,1,0,0
mutual_incoh_success,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,photo_shelf_drawer,263,2,drawer,1,0,0,0,0,0
mutual_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,cable_desk_floor,264,16,,0,0,1,1,0,0
conflict_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,cable_desk_floor,267,5,,0,0,0,0,0,0
mutual_incoh_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,cable_desk_floor,269,16,,0,0,1,1,0,1
mutual_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,soap_shelf_ledge,270,2,,1,0,0,0,0,1
conflict_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,soap_shelf_ledge,273,2,,1,0,0,0,0,0
mutual_incoh_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,soap_shelf_ledge,275,2,,1,0,0,0,0,1
mutual_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,glove_bench_pocket,276,2,,1,0,0,0,0,0
conflict_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,glove_bench_pocket,279,16,,0,0,1,1,0,0
conflict_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,book_shelf_bag,27,2,,1,0,0,0,0,0
mutual_incoh_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,glove_bench_pocket,281,2,,1,0,0,0,0,1
mutual_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,sponge_sink_counter,282,2,,1,0,0,0,0,0
conflict_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,sponge_sink_counter,285,2,,1,0,0,0,0,0
mutual_incoh_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,sponge_sink_counter,287,2,,1,0,0,0,0,1
mutual_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,comb_drawer_shelf,288,4,,1,0,0,0,0,0
conflict_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,comb_drawer_shelf,291,2,,1,0,0,0,0,0
mutual_incoh_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,comb_drawer_shelf,293,2,,1,0,0,0,0,0
mutual_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,marker_cup_tray,294,2,,1,0,0,0,0,0
conflict_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,marker_cup_tray,297,2,,1,0,0,0,0,0
mutual_incoh_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,marker_cup_tray,299,4,,1,0,0,0,0,1
mutual_incoh_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,book_shelf_bag,29,2,,1,0,0,0,0,1
mutual_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,rope_shed_trunk,300,2,,1,0,0,0,0,0
conflict_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,rope_shed_trunk,303,16,,0,0,1,1,0,0
conflict_adv_success,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,rope_shed_trunk,304,16,shed,1,0,1,1,0,1
mutual_incoh_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,rope_shed_trunk,305,2,,1,0,0,0,0,1
mutual_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,vase_table_mantle,306,2,,1,0,0,0,0,0
conflict_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,vase_table_mantle,309,2,,1,0,0,0,0,0
mutual_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,glasses_counter_shelf,30,2,,1,0,0,0,0,0
mutual_incoh_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,vase_table_mantle,311,2,,1,0,0,0,0,1
mutual_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,bowl_table_counter,312,2,,1,0,0,0,0,0
conflict_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,bowl_table_counter,315,2,,1,0,0,0,0,0
mutual_incoh_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,bowl_table_counter,317,2,,1,0,0,0,0,1
mutual_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,lighter_drawer_pocket,318,14,,1,0,1,0,0,0
conflict_coop_success,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,lighter_drawer_pocket,321,2,pocket,1,0,0,0,0,0
conflict_adv_success,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,lighter_drawer_pocket,322,2,pocket,1,0,0,0,0,1
mutual_incoh_success,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,lighter_drawer_pocket,323,2,pocket,1,0,0,0,0,1
mutual_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,drill_bench_case,324,2,,1,0,0,0,0,0
conflict_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,drill_bench_case,327,6,,1,0,0,0,0,0
conflict_adv_success,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,drill_bench_case,328,4,bench,1,0,0,0,0,0
mutual_incoh_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,drill_bench_case,329,16,,0,0,1,1,0,0
mutual_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,medal_shelf_box,330,2,,1,0,0,0,0,0
conflict_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,medal_shelf_box,333,2,,1,0,0,0,0,0
mutual_incoh_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,medal_shelf_box,335,2,,1,0,0,0,0,1
mutual_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,lanyard_locker_desk,336,2,,1,0,0,0,0,0
conflict_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,lanyard_locker_desk,339,16,,1,0,1,1,0,0
conflict_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,glasses_counter_shelf,33,2,,1,0,0,0,0,0
mutual_incoh_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,lanyard_locker_desk,341,2,desk,1,0,0,0,0,0
mutual_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,apron_hook_drawer,342,2,,1,0,0,0,0,0
conflict_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,apron_hook_drawer,345,16,,0,0,1,1,0,0
mutual_incoh_success,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,apron_hook_drawer,347,2,drawer,1,0,0,0,0,1
mutual_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,leash_hook_table,348,16,,0,0,1,1,0,0
conflict_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,leash_hook_table,351,2,,1,0,0,0,0,0
conflict_adv_success,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,leash_hook_table,352,2,hook,1,0,0,0,0,1
mutual_incoh_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,leash_hook_table,353,2,,1,0,0,0,0,1
mutual_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,mat_floor_shelf,354,2,,1,0,0,0,0,0
conflict_coop_fail,allenai_OLMo-3-7B-Instruct x allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,allenai_OLMo-3-7B-Instruct,mat_floor_shelf,357,2,,1,0,0,0,0,0
