pattern,episode,belief,no_leave,null_choice,max_turns_hit,repetitive_loop
"Vocative (Ava/Hey Ava, ...)",21,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",21,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",22,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",22,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",22,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",23,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",23,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",23,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",24,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",24,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",24,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",25,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",25,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",25,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",26,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",26,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",26,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",27,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",27,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",27,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",28,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",28,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",28,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",29,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",29,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",29,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",2,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",2,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",2,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",30,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",30,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",30,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",31,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",31,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",31,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",32,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",32,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",32,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",33,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",33,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",33,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",34,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",34,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",34,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",35,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",35,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",35,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",36,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",36,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",36,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",37,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",37,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",37,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",38,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",38,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",38,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",39,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",39,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",39,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",3,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",3,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",3,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",40,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",40,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",40,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",41,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",41,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",41,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",42,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",42,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",42,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",43,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",43,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",43,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",44,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",44,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",44,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",45,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",45,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",45,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",46,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",46,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",46,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",47,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",47,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",47,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",48,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",48,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",48,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",49,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",49,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",49,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",4,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",4,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",4,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",50,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",50,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",50,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",51,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",51,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",51,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",52,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",52,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",52,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",53,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",53,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",53,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",54,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",54,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",54,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",55,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",55,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",55,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",56,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",56,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",56,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",57,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",57,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",57,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",58,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",58,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",58,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",59,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",59,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",59,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",5,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",5,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",5,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",60,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",60,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",60,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",61,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",61,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",61,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",62,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",62,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",62,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",63,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",63,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",63,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",64,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",64,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",64,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",65,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",65,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",65,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",66,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",66,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",66,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",67,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",67,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",67,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",68,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",68,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",68,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",69,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",69,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",69,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",6,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",6,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",6,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",70,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",70,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",70,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",71,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",71,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",71,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",72,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",72,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",72,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",73,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",73,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",73,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",74,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",74,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",74,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",75,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",75,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",75,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",76,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",76,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",76,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",77,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",77,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",77,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",78,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",78,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",78,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",79,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",79,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",79,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",7,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",7,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",7,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",80,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",80,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",80,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",81,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",81,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",81,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",82,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",82,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",82,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",83,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",83,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",83,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",84,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",84,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",84,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",85,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",85,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",85,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",86,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",86,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",86,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",87,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",87,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",87,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",88,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",88,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",88,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",89,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",89,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",89,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",8,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",8,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",8,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",90,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",90,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",90,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",91,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",91,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",91,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",92,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",92,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",92,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",93,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",93,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",93,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",94,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",94,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",94,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",95,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",95,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",95,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",96,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",96,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",96,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",97,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",97,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",97,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",98,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",98,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",98,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",99,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",99,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",99,shared_truth,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",9,false_belief,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",9,ignorance,False,False,False,False
"Vocative (Ava/Hey Ava, ...)",9,shared_truth,False,False,False,False
"You're looking for X, right?",0,false_belief,False,False,False,False
"You're looking for X, right?",0,ignorance,False,False,False,False
"You're looking for X, right?",0,shared_truth,False,False,False,False
"You're looking for X, right?",10,false_belief,False,False,False,False
"You're looking for X, right?",10,ignorance,False,False,False,False
"You're looking for X, right?",10,shared_truth,False,False,False,False
"You're looking for X, right?",11,false_belief,False,False,False,False
"You're looking for X, right?",11,ignorance,False,False,False,False
"You're looking for X, right?",11,shared_truth,False,False,False,False
"You're looking for X, right?",12,false_belief,False,False,False,False
"You're looking for X, right?",12,ignorance,False,False,False,False
"You're looking for X, right?",12,shared_truth,False,False,False,False
"You're looking for X, right?",13,false_belief,False,False,False,False
"You're looking for X, right?",13,ignorance,False,False,False,False
"You're looking for X, right?",13,shared_truth,False,False,False,False
"You're looking for X, right?",14,false_belief,False,False,False,False
"You're looking for X, right?",14,ignorance,False,False,False,False
"You're looking for X, right?",14,shared_truth,False,False,False,False
"You're looking for X, right?",15,false_belief,False,False,False,False
"You're looking for X, right?",15,ignorance,False,False,False,False
"You're looking for X, right?",15,shared_truth,False,False,False,False
"You're looking for X, right?",16,false_belief,False,False,False,False
"You're looking for X, right?",16,ignorance,False,False,False,False
"You're looking for X, right?",16,shared_truth,False,False,False,False
"You're looking for X, right?",17,false_belief,False,False,False,False
"You're looking for X, right?",17,ignorance,False,False,False,False
"You're looking for X, right?",17,shared_truth,False,False,False,False
"You're looking for X, right?",18,false_belief,False,False,False,False
"You're looking for X, right?",18,ignorance,False,False,False,False
"You're looking for X, right?",18,shared_truth,False,False,False,False
"You're looking for X, right?",19,false_belief,False,False,False,False
"You're looking for X, right?",19,ignorance,False,False,False,False
"You're looking for X, right?",19,shared_truth,False,False,False,False
"You're looking for X, right?",1,false_belief,False,False,False,False
"You're looking for X, right?",1,ignorance,False,False,False,False
"You're looking for X, right?",1,shared_truth,False,False,False,False
"You're looking for X, right?",20,false_belief,False,False,False,False
"You're looking for X, right?",20,ignorance,False,False,False,False
"You're looking for X, right?",20,shared_truth,False,False,False,False
"You're looking for X, right?",21,false_belief,False,False,False,False
"You're looking for X, right?",21,ignorance,False,False,False,False
"You're looking for X, right?",21,shared_truth,False,False,False,False
"You're looking for X, right?",22,false_belief,False,False,False,False
"You're looking for X, right?",22,ignorance,False,False,False,False
"You're looking for X, right?",22,shared_truth,False,False,False,False
"You're looking for X, right?",23,false_belief,False,False,False,False
"You're looking for X, right?",23,ignorance,False,False,False,False
"You're looking for X, right?",23,shared_truth,False,False,False,False
"You're looking for X, right?",24,false_belief,False,False,False,False
"You're looking for X, right?",24,ignorance,False,False,False,False
"You're looking for X, right?",24,shared_truth,False,False,False,False
"You're looking for X, right?",25,false_belief,False,False,False,False
"You're looking for X, right?",25,ignorance,False,False,False,False
"You're looking for X, right?",25,shared_truth,False,False,False,False
"You're looking for X, right?",26,false_belief,False,False,False,False
"You're looking for X, right?",26,ignorance,False,False,False,False
"You're looking for X, right?",26,shared_truth,False,False,False,False
"You're looking for X, right?",27,false_belief,False,False,False,False
"You're looking for X, right?",27,ignorance,False,False,False,False
"You're looking for X, right?",27,shared_truth,False,False,False,False
"You're looking for X, right?",28,false_belief,False,False,False,False
"You're looking for X, right?",28,ignorance,False,False,False,False
"You're looking for X, right?",28,shared_truth,False,False,False,False
"You're looking for X, right?",29,false_belief,False,False,False,False
"You're looking for X, right?",29,ignorance,False,False,False,False
"You're looking for X, right?",29,shared_truth,False,False,False,False
"You're looking for X, right?",2,false_belief,False,False,False,False
"You're looking for X, right?",2,ignorance,False,False,False,False
"You're looking for X, right?",2,shared_truth,False,False,False,False
"You're looking for X, right?",30,false_belief,False,False,False,False
"You're looking for X, right?",30,ignorance,False,False,False,False
"You're looking for X, right?",30,shared_truth,False,False,False,False
"You're looking for X, right?",31,false_belief,False,False,False,False
"You're looking for X, right?",31,ignorance,False,False,False,False
"You're looking for X, right?",31,shared_truth,False,False,False,False
"You're looking for X, right?",32,false_belief,False,False,False,False
"You're looking for X, right?",32,ignorance,False,False,False,False
"You're looking for X, right?",32,shared_truth,False,False,False,False
"You're looking for X, right?",33,false_belief,False,False,False,False
"You're looking for X, right?",33,ignorance,False,False,False,False
"You're looking for X, right?",33,shared_truth,False,False,False,False
"You're looking for X, right?",34,false_belief,False,False,False,False
"You're looking for X, right?",34,ignorance,False,False,False,False
"You're looking for X, right?",34,shared_truth,False,False,False,False
"You're looking for X, right?",35,false_belief,False,False,False,False
"You're looking for X, right?",35,ignorance,False,False,False,False
"You're looking for X, right?",35,shared_truth,False,False,False,False
"You're looking for X, right?",36,false_belief,False,False,False,False
"You're looking for X, right?",36,ignorance,False,False,False,False
"You're looking for X, right?",36,shared_truth,False,False,False,False
"You're looking for X, right?",37,false_belief,False,False,False,False
"You're looking for X, right?",37,ignorance,False,False,False,False
"You're looking for X, right?",37,shared_truth,False,False,False,False
"You're looking for X, right?",38,false_belief,False,False,False,False
"You're looking for X, right?",38,ignorance,False,False,False,False
"You're looking for X, right?",38,shared_truth,False,False,False,False
"You're looking for X, right?",39,false_belief,False,False,False,False
"You're looking for X, right?",39,ignorance,False,False,False,False
"You're looking for X, right?",39,shared_truth,False,False,False,False
"You're looking for X, right?",3,false_belief,False,False,False,False
"You're looking for X, right?",3,ignorance,False,False,False,False
"You're looking for X, right?",3,shared_truth,False,False,False,False
"You're looking for X, right?",40,false_belief,False,False,False,False
"You're looking for X, right?",40,ignorance,False,False,False,False
"You're looking for X, right?",40,shared_truth,False,False,False,False
"You're looking for X, right?",41,false_belief,False,False,False,False
"You're looking for X, right?",41,ignorance,False,False,False,False
"You're looking for X, right?",41,shared_truth,False,False,False,False
"You're looking for X, right?",42,false_belief,False,False,False,False
"You're looking for X, right?",42,ignorance,False,False,False,False
"You're looking for X, right?",42,shared_truth,False,False,False,False
"You're looking for X, right?",43,false_belief,False,False,False,False
"You're looking for X, right?",43,ignorance,False,False,False,False
"You're looking for X, right?",43,shared_truth,False,False,False,False
"You're looking for X, right?",44,false_belief,False,False,False,False
"You're looking for X, right?",44,ignorance,False,False,False,False
"You're looking for X, right?",44,shared_truth,False,False,False,False
"You're looking for X, right?",45,false_belief,False,False,False,False
"You're looking for X, right?",45,ignorance,False,False,False,False
"You're looking for X, right?",45,shared_truth,False,False,False,False
"You're looking for X, right?",46,false_belief,False,False,False,False
"You're looking for X, right?",46,ignorance,False,False,False,False
"You're looking for X, right?",46,shared_truth,False,False,False,False
"You're looking for X, right?",47,false_belief,False,False,False,False
"You're looking for X, right?",47,ignorance,False,False,False,False
"You're looking for X, right?",47,shared_truth,False,False,False,False
"You're looking for X, right?",48,false_belief,False,False,False,False
"You're looking for X, right?",48,ignorance,False,False,False,False
"You're looking for X, right?",48,shared_truth,False,False,False,False
"You're looking for X, right?",49,false_belief,False,False,False,False
"You're looking for X, right?",49,ignorance,False,False,False,False
"You're looking for X, right?",49,shared_truth,False,False,False,False
"You're looking for X, right?",4,false_belief,False,False,False,False
"You're looking for X, right?",4,ignorance,False,False,False,False
"You're looking for X, right?",4,shared_truth,False,False,False,False
"You're looking for X, right?",50,false_belief,False,False,False,False
"You're looking for X, right?",50,ignorance,False,False,False,False
"You're looking for X, right?",50,shared_truth,False,False,False,False
"You're looking for X, right?",51,false_belief,False,False,False,False
"You're looking for X, right?",51,ignorance,False,False,False,False
"You're looking for X, right?",51,shared_truth,False,False,False,False
"You're looking for X, right?",52,false_belief,False,False,False,False
"You're looking for X, right?",52,ignorance,False,False,False,False
"You're looking for X, right?",52,shared_truth,False,False,False,False
"You're looking for X, right?",53,false_belief,False,False,False,False
"You're looking for X, right?",53,ignorance,False,False,False,False
"You're looking for X, right?",53,shared_truth,False,False,False,False
"You're looking for X, right?",54,false_belief,False,False,False,False
"You're looking for X, right?",54,ignorance,False,False,False,False
"You're looking for X, right?",54,shared_truth,False,False,False,False
"You're looking for X, right?",55,false_belief,False,False,False,False
"You're looking for X, right?",55,ignorance,False,False,False,False
"You're looking for X, right?",55,shared_truth,False,False,False,False
"You're looking for X, right?",56,false_belief,False,False,False,False
"You're looking for X, right?",56,ignorance,False,False,False,False
"You're looking for X, right?",56,shared_truth,False,False,False,False
"You're looking for X, right?",57,false_belief,False,False,False,False
"You're looking for X, right?",57,ignorance,False,False,False,False
"You're looking for X, right?",57,shared_truth,False,False,False,False
"You're looking for X, right?",58,false_belief,False,False,False,False
"You're looking for X, right?",58,ignorance,False,False,False,False
"You're looking for X, right?",58,shared_truth,False,False,False,False
"You're looking for X, right?",59,false_belief,False,False,False,False
"You're looking for X, right?",59,ignorance,False,False,False,False
"You're looking for X, right?",59,shared_truth,False,False,False,False
"You're looking for X, right?",5,false_belief,False,False,False,False
"You're looking for X, right?",5,ignorance,False,False,False,False
"You're looking for X, right?",5,shared_truth,False,False,False,False
"You're looking for X, right?",60,false_belief,False,False,False,False
"You're looking for X, right?",60,ignorance,False,False,False,False
"You're looking for X, right?",60,shared_truth,False,False,False,False
